数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
202507,1,第1章   活动物,107,柬埔寨,11208886.0
202507,1,第1章   活动物,302,丹麦,2169088.0
202507,1,第1章   活动物,402,阿根廷,562934.0
202507,2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,113238.0
202507,2,第2章   肉及食用杂碎,302,丹麦,37372604.0
202507,2,第2章   肉及食用杂碎,311,葡萄牙,1058832.0
202507,2,第2章   肉及食用杂碎,331,瑞士,883514.0
202507,2,第2章   肉及食用杂碎,347,乌克兰,2767448.0
202507,2,第2章   肉及食用杂碎,402,阿根廷,192060762.0
202507,2,第2章   肉及食用杂碎,412,智利,24301037.0
202507,2,第2章   肉及食用杂碎,413,哥伦比亚,4055491.0
202507,2,第2章   肉及食用杂碎,432,巴拿马,881891.0
202507,2,第2章   肉及食用杂碎,609,新西兰,113679604.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,8462241.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,98608.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,18482005.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,627577.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,36695.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,629046.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,2712745.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,1911917.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,2954552.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,16731182.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,940164.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,293957.0
202507,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,44375395.0
