商品编码,商品名称,人民币
1,第1章 活动物,284531078
2,第2章 肉及食用...,787395257
3,第3章 鱼、甲壳...,6020364195
4,第4章 乳品；蛋...,453385756
5,第5章 其他动物...,939172630
6,第6章 活树及其...,346359702
7,第7章 食用蔬菜...,7307718473
8,第8章 食用水果...,4428004452
9,第9章 咖啡、茶...,1902050626
10,第10章 谷物,385361416
11,第11章 制粉工业...,581388204
12,第12章 含油子仁...,1526023271
13,第13章 虫胶；树...,1142758719
14,第14章 编结用植...,156410542
15,动、植物或微生物油、...,2381047923
16,第16章 肉、鱼、...,6600296561
17,第17章 糖及糖食,1944274818
18,第18章 可可及可...,448068160
19,第19章 谷物、粮...,1784135407
20,第20章 蔬菜、水...,5294108397
21,第21章 杂项食品,3613116213
22,第22章 饮料、酒...,2078041109
23,第23章 食品工业...,2478820625
24,第24章 烟草、烟...,5181625490
25,第25章 盐；硫磺...,1923003989
26,第26章 矿砂、矿...,2544901215
27,第27章 矿物燃料...,32944207159
28,第28章 无机化学...,15143552764
29,第29章 有机化学...,46502212403
30,第30章 药品,6739832019
31,第31章 肥料,6657742013
32,第32章 鞣料浸膏...,5748511373
33,第33章 精油及香...,5302225151
34,第34章 肥皂、有...,4800423172
35,第35章 蛋白类物...,2698514439
36,第36章 炸药；烟...,851805181
37,第37章 照相及电...,752416764
38,第38章 杂项化学...,16001183661
39,第39章 塑料及其...,77110324236
40,第40章 橡胶及其...,20642519582
41,第41章 生皮（毛...,721503273
42,第42章 皮革制品...,19183533003
43,第43章 毛皮、人...,603936504
44,第44章 木及木制...,9566345532
45,第45章 软木及软...,25212518
46,第46章 稻草、秸...,712924822
47,第47章 木浆及其...,160552766
48,第48章 纸及纸板...,16657272871
49,第49章 书籍、报...,2541949611
50,第50章 蚕丝,420914399
51,第51章 羊毛、动...,766916594
52,第52章 棉花,6151974308
53,第53章 其他植物...,1373785713
54,第54章 化学纤维...,16148240434
55,第55章 化学纤维...,7786619727
56,第56章 絮胎、毡...,4368319253
57,第57章 地毯及纺...,2532503830
58,第58章 特种机织...,3323782496
59,第59章 浸渍、涂...,5348736505
60,第60章 针织物及...,13696066412
61,第61章 针织或钩...,53909973164
62,第62章 非针织或...,38837585801
63,第63章 其他纺织...,20367484361
64,第64章 鞋靴、护...,26113043799
65,第65章 帽类及其...,3400205767
66,第66章 雨伞、阳...,1480367325
67,第67章 已加工羽...,5089394535
68,第68章 石料、石...,6085815215
69,第69章 陶瓷产品,10981688933
70,第70章 玻璃及其...,13512683729
71,第71章 天然或养...,35156560860
72,第72章 钢铁,46271392871
73,第73章 钢铁制品,55473305556
74,第74章 铜及其制...,6290123510
75,第75章 镍及其制...,1662796958
76,第76章 铝及其制...,22904331604
78,第78章 铅及其制...,60956072
79,第79章 锌及其制...,106357613
80,第80章 锡及其制...,263241893
81,第81章 其他贱金...,2950326301
82,第82章 贱金属工...,13886470909
83,第83章 贱金属杂...,14572526767
84,第84章 核反应堆...,330492643816
85,第85章 电机、电...,598747604769
86,第86章 铁道及电...,15086946530
87,第87章 车辆及其...,137959014734
88,第88章 航空器、...,4365876804
89,第89章 船舶及浮...,33339300601
90,第90章 光学、照...,43292250707
91,第91章 钟表及其...,3178565785
92,第92章 乐器及其...,1397170053
93,第93章 武器、弹...,142921300
94,第94章 家具；寝...,65212046638
95,第95章 玩具、游...,59348442285
96,第96章 杂项制品,16201011950
97,第97章 艺术品、...,1081272915
98,第98章 特殊交易...,58572504474
99,跨境电商B2B简化申...,989605182
