商品编码,商品名称,人民币
1,第1章 活动物,284531078
2,第2章 肉及食用...,787395257
3,第3章 鱼、甲壳...,6020459339
4,第4章 乳品；蛋...,453385756
5,第5章 其他动物...,939200831
6,第6章 活树及其...,346359702
7,第7章 食用蔬菜...,7307655473
8,第8章 食用水果...,4428192723
9,第9章 咖啡、茶...,1902050626
10,第10章 谷物,385361416
11,第11章 制粉工业...,581388204
12,第12章 含油子仁...,1526023271
13,第13章 虫胶；树...,1142758719
14,第14章 编结用植...,156410542
15,动、植物或微生物油、...,2381004069
16,第16章 肉、鱼、...,6601163313
17,第17章 糖及糖食,1944271324
18,第18章 可可及可...,448068160
19,第19章 谷物、粮...,1783950460
20,第20章 蔬菜、水...,5291711460
21,第21章 杂项食品,3613116213
22,第22章 饮料、酒...,2077689893
23,第23章 食品工业...,2478804452
24,第24章 烟草、烟...,5180897940
25,第25章 盐；硫磺...,1921718897
26,第26章 矿砂、矿...,2544549390
27,第27章 矿物燃料...,32776016665
28,第28章 无机化学...,15143194485
29,第29章 有机化学...,46488014277
30,第30章 药品,6738382870
31,第31章 肥料,6658651533
32,第32章 鞣料浸膏...,5748732039
33,第33章 精油及香...,5302410152
34,第34章 肥皂、有...,4800589652
35,第35章 蛋白类物...,2698508527
36,第36章 炸药；烟...,851805181
37,第37章 照相及电...,752404799
38,第38章 杂项化学...,16001068501
39,第39章 塑料及其...,77101399105
40,第40章 橡胶及其...,20641861463
41,第41章 生皮（毛...,721503273
42,第42章 皮革制品...,19182517346
43,第43章 毛皮、人...,603936504
44,第44章 木及木制...,9568215386
45,第45章 软木及软...,25212518
46,第46章 稻草、秸...,712924822
47,第47章 木浆及其...,160552766
48,第48章 纸及纸板...,16656849357
49,第49章 书籍、报...,2541949611
50,第50章 蚕丝,420914399
51,第51章 羊毛、动...,766916808
52,第52章 棉花,6147181513
53,第53章 其他植物...,1373785713
54,第54章 化学纤维...,16148463691
55,第55章 化学纤维...,7786638409
56,第56章 絮胎、毡...,4368249161
57,第57章 地毯及纺...,2532508401
58,第58章 特种机织...,3323825617
59,第59章 浸渍、涂...,5349137468
60,第60章 针织物及...,13697191670
61,第61章 针织或钩...,53909409050
62,第62章 非针织或...,38836015358
63,第63章 其他纺织...,20366358952
64,第64章 鞋靴、护...,26107324842
65,第65章 帽类及其...,3400213799
66,第66章 雨伞、阳...,1480367325
67,第67章 已加工羽...,5089394535
68,第68章 石料、石...,6081478260
69,第69章 陶瓷产品,10981191076
70,第70章 玻璃及其...,13512679349
71,第71章 天然或养...,35154608735
72,第72章 钢铁,46270929692
73,第73章 钢铁制品,55469397652
74,第74章 铜及其制...,6290051437
75,第75章 镍及其制...,1662796958
76,第76章 铝及其制...,22904016480
78,第78章 铅及其制...,60956072
79,第79章 锌及其制...,106413232
80,第80章 锡及其制...,263241893
81,第81章 其他贱金...,2950310128
82,第82章 贱金属工...,13886437866
83,第83章 贱金属杂...,14572926738
84,第84章 核反应堆...,328453500011
85,第85章 电机、电...,600573197002
86,第86章 铁道及电...,15086895895
87,第87章 车辆及其...,138009953173
88,第88章 航空器、...,4365878386
89,第89章 船舶及浮...,33339300601
90,第90章 光学、照...,43250574893
91,第91章 钟表及其...,3178565785
92,第92章 乐器及其...,1397170053
93,第93章 武器、弹...,142921300
94,第94章 家具；寝...,65213621711
95,第95章 玩具、游...,59348028070
96,第96章 杂项制品,16200750574
97,第97章 艺术品、...,1081272915
98,第98章 特殊交易...,58572527972
99,跨境电商B2B简化申...,989605182
