商品编码,商品名称,人民币
1,第1章 活动物,298637161
2,第2章 肉及食用...,784240971
3,第3章 鱼、甲壳...,6684626903
4,第4章 乳品；蛋...,496829834
5,第5章 其他动物...,1034705510
6,第6章 活树及其...,333523205
7,第7章 食用蔬菜...,8354214943
8,第8章 食用水果...,5499219055
9,第9章 咖啡、茶...,2123270596
10,第10章 谷物,716721763
11,第11章 制粉工业...,549365557
12,第12章 含油子仁...,2054974932
13,第13章 虫胶；树...,1338731272
14,第14章 编结用植...,185476102
15,动、植物或微生物油、...,2132112347
16,第16章 肉、鱼、...,7141093856
17,第17章 糖及糖食,2139954608
18,第18章 可可及可...,520829517
19,第19章 谷物、粮...,1793306223
20,第20章 蔬菜、水...,5934851986
21,第21章 杂项食品,3857384956
22,第22章 饮料、酒...,1603276519
23,第23章 食品工业...,2605354153
24,第24章 烟草、烟...,5472527957
25,第25章 盐；硫磺...,1727297523
26,第26章 矿砂、矿...,1835980428
27,第27章 矿物燃料...,26142994233
28,第28章 无机化学...,14452011705
29,第29章 有机化学...,45366498594
30,第30章 药品,6797507502
31,第31章 肥料,5728596332
32,第32章 鞣料浸膏...,5996728506
33,第33章 精油及香...,4995627305
34,第34章 肥皂、有...,4932471183
35,第35章 蛋白类物...,3000198269
36,第36章 炸药；烟...,778873752
37,第37章 照相及电...,817194399
38,第38章 杂项化学...,17094509824
39,第39章 塑料及其...,81854006907
40,第40章 橡胶及其...,21611649802
41,第41章 生皮（毛...,641652466
42,第42章 皮革制品...,21024850787
43,第43章 毛皮、人...,553787451
44,第44章 木及木制...,10482266375
45,第45章 软木及软...,32927620
46,第46章 稻草、秸...,822095477
47,第47章 木浆及其...,157714756
48,第48章 纸及纸板...,17719015340
49,第49章 书籍、报...,2327423523
50,第50章 蚕丝,445864562
51,第51章 羊毛、动...,836146709
52,第52章 棉花,7114445004
53,第53章 其他植物...,2027202576
54,第54章 化学纤维...,18350447808
55,第55章 化学纤维...,8788571217
56,第56章 絮胎、毡...,4680529295
57,第57章 地毯及纺...,2776664038
58,第58章 特种机织...,3592161914
59,第59章 浸渍、涂...,5823608308
60,第60章 针织物及...,14310860894
61,第61章 针织或钩...,51337859178
62,第62章 非针织或...,37617225068
63,第63章 其他纺织...,21460191311
64,第64章 鞋靴、护...,26387608768
65,第65章 帽类及其...,3374735927
66,第66章 雨伞、阳...,1657211575
67,第67章 已加工羽...,5953539004
68,第68章 石料、石...,6463629138
69,第69章 陶瓷产品,12645247982
70,第70章 玻璃及其...,15121145233
71,第71章 天然或养...,22817936895
72,第72章 钢铁,49048543612
73,第73章 钢铁制品,59765587425
74,第74章 铜及其制...,6529623711
75,第75章 镍及其制...,2041945304
76,第76章 铝及其制...,24015827167
78,第78章 铅及其制...,55619506
79,第79章 锌及其制...,83959885
80,第80章 锡及其制...,374225568
81,第81章 其他贱金...,2958263581
82,第82章 贱金属工...,14736834960
83,第83章 贱金属杂...,15775920826
84,第84章 核反应堆...,343000649514
85,第85章 电机、电...,610602774431
86,第86章 铁道及电...,14045664824
87,第87章 车辆及其...,133694283827
88,第88章 航空器、...,3943041698
89,第89章 船舶及浮...,24094179343
90,第90章 光学、照...,42899295615
91,第91章 钟表及其...,2589976280
92,第92章 乐器及其...,1355133887
93,第93章 武器、弹...,147241986
94,第94章 家具；寝...,72269777689
95,第95章 玩具、游...,52582182858
96,第96章 杂项制品,17463541953
97,第97章 艺术品、...,83225742
98,第98章 特殊交易...,59527137437
99,跨境电商B2B简化申...,899216708
