商品编码,商品名称,人民币
1,第1章 活动物,277948084
2,第2章 肉及食用...,568437944
3,第3章 鱼、甲壳...,6013902361
4,第4章 乳品；蛋...,417791734
5,第5章 其他动物...,1093482645
6,第6章 活树及其...,310710075
7,第7章 食用蔬菜...,6759210008
8,第8章 食用水果...,3047766519
9,第9章 咖啡、茶...,2358355428
10,第10章 谷物,805096872
11,第11章 制粉工业...,463873408
12,第12章 含油子仁...,1455412224
13,第13章 虫胶；树...,1389917044
14,第14章 编结用植...,125674206
15,动、植物或微生物油、...,1695492374
16,第16章 肉、鱼、...,6090114765
17,第17章 糖及糖食,1961665632
18,第18章 可可及可...,260653721
19,第19章 谷物、粮...,1549938919
20,第20章 蔬菜、水...,5097960276
21,第21章 杂项食品,4735818507
22,第22章 饮料、酒...,1849967531
23,第23章 食品工业...,2741154776
24,第24章 烟草、烟...,5715697716
25,第25章 盐；硫磺...,1945810349
26,第26章 矿砂、矿...,2114029079
27,第27章 矿物燃料...,34332820814
28,第28章 无机化学...,18500915480
29,第29章 有机化学...,43811043929
30,第30章 药品,6607142501
31,第31章 肥料,5412323468
32,第32章 鞣料浸膏...,5507935291
33,第33章 精油及香...,5189076564
34,第34章 肥皂、有...,4457742257
35,第35章 蛋白类物...,2707045159
36,第36章 炸药；烟...,791627308
37,第37章 照相及电...,746036171
38,第38章 杂项化学...,19876116270
39,第39章 塑料及其...,76711105040
40,第40章 橡胶及其...,21583624453
41,第41章 生皮（毛...,544480821
42,第42章 皮革制品...,23692139149
43,第43章 毛皮、人...,1091046893
44,第44章 木及木制...,9662307266
45,第45章 软木及软...,22567173
46,第46章 稻草、秸...,855583092
47,第47章 木浆及其...,148466616
48,第48章 纸及纸板...,17705901637
49,第49章 书籍、报...,2829078795
50,第50章 蚕丝,550666839
51,第51章 羊毛、动...,1092395684
52,第52章 棉花,5857720860
53,第53章 其他植物...,468251920
54,第54章 化学纤维...,16914707242
55,第55章 化学纤维...,7673128421
56,第56章 絮胎、毡...,4553136075
57,第57章 地毯及纺...,2403651354
58,第58章 特种机织...,3262379057
59,第59章 浸渍、涂...,5519553595
60,第60章 针织物及...,13128066924
61,第61章 针织或钩...,58845400833
62,第62章 非针织或...,50256675734
63,第63章 其他纺织...,20141045478
64,第64章 鞋靴、护...,34091251824
65,第65章 帽类及其...,3991309715
66,第66章 雨伞、阳...,1732209263
67,第67章 已加工羽...,6394460260
68,第68章 石料、石...,7377952369
69,第69章 陶瓷产品,15365022467
70,第70章 玻璃及其...,14960520076
71,第71章 天然或养...,18172820390
72,第72章 钢铁,36074785178
73,第73章 钢铁制品,57256539948
74,第74章 铜及其制...,6147859139
75,第75章 镍及其制...,608892477
76,第76章 铝及其制...,21082094564
78,第78章 铅及其制...,315476824
79,第79章 锌及其制...,92850675
80,第80章 锡及其制...,255673587
81,第81章 其他贱金...,2867226894
82,第82章 贱金属工...,14305800817
83,第83章 贱金属杂...,15600213265
84,第84章 核反应堆...,304479160858
85,第85章 电机、电...,507251842860
86,第86章 铁道及电...,7353474065
87,第87章 车辆及其...,118178554121
88,第88章 航空器、...,4146091364
89,第89章 船舶及浮...,18359974085
90,第90章 光学、照...,40864448643
91,第91章 钟表及其...,2883690893
92,第92章 乐器及其...,1227971200
93,第93章 武器、弹...,129762203
94,第94章 家具；寝...,71632085108
95,第95章 玩具、游...,66962605424
96,第96章 杂项制品,16433132588
97,第97章 艺术品、...,980771112
98,第98章 特殊交易...,36094112398
99,跨境电商B2B简化申...,1086608302
