商品编码,商品名称,美元
1,第1章 活动物,39797741
2,第2章 肉及食用...,102405641
3,第3章 鱼、甲壳...,790253748
4,第4章 乳品；蛋...,65293339
5,第5章 其他动物...,157064046
6,第6章 活树及其...,44099511
7,第7章 食用蔬菜...,974884485
8,第8章 食用水果...,547534494
9,第9章 咖啡、茶...,288272098
10,第10章 谷物,41866570
11,第11章 制粉工业...,79306382
12,第12章 含油子仁...,215783966
13,第13章 虫胶；树...,178376638
14,第14章 编结用植...,21139690
15,动、植物或微生物油、...,306230470
16,第16章 肉、鱼、...,938817770
17,第17章 糖及糖食,287229845
18,第18章 可可及可...,41601900
19,第19章 谷物、粮...,235736418
20,第20章 蔬菜、水...,697294223
21,第21章 杂项食品,531898706
22,第22章 饮料、酒...,284506406
23,第23章 食品工业...,361788485
24,第24章 烟草、烟...,835776804
25,第25章 盐；硫磺...,261199563
26,第26章 矿砂、矿...,281473640
27,第27章 矿物燃料...,4781614464
28,第28章 无机化学...,2115097670
29,第29章 有机化学...,6943908795
30,第30章 药品,1024587631
31,第31章 肥料,871125309
32,第32章 鞣料浸膏...,892797044
33,第33章 精油及香...,769618931
34,第34章 肥皂、有...,685656688
35,第35章 蛋白类物...,416577326
36,第36章 炸药；烟...,114107118
37,第37章 照相及电...,116302226
38,第38章 杂项化学...,2455505334
39,第39章 塑料及其...,11289634119
40,第40章 橡胶及其...,3107701009
41,第41章 生皮（毛...,94961930
42,第42章 皮革制品...,2954019860
43,第43章 毛皮、人...,79096101
44,第44章 木及木制...,1342395640
45,第45章 软木及软...,3239930
46,第46章 稻草、秸...,94211320
47,第47章 木浆及其...,28894160
48,第48章 纸及纸板...,2494950412
49,第49章 书籍、报...,431638958
50,第50章 蚕丝,64158521
51,第51章 羊毛、动...,123060454
52,第52章 棉花,796291451
53,第53章 其他植物...,101204144
54,第54章 化学纤维...,2353164011
55,第55章 化学纤维...,1104164078
56,第56章 絮胎、毡...,653191885
57,第57章 地毯及纺...,341768417
58,第58章 特种机织...,473173688
59,第59章 浸渍、涂...,813670892
60,第60章 针织物及...,2117565607
61,第61章 针织或钩...,8234727616
62,第62章 非针织或...,6454436619
63,第63章 其他纺织...,2889363245
64,第64章 鞋靴、护...,4585579891
65,第65章 帽类及其...,564399797
66,第66章 雨伞、阳...,240993267
67,第67章 已加工羽...,803452850
68,第68章 石料、石...,894594487
69,第69章 陶瓷产品,1582035476
70,第70章 玻璃及其...,1999506738
71,第71章 天然或养...,2406257778
72,第72章 钢铁,5075001719
73,第73章 钢铁制品,7930161695
74,第74章 铜及其制...,1565998049
75,第75章 镍及其制...,331403169
76,第76章 铝及其制...,3398446834
78,第78章 铅及其制...,8037148
79,第79章 锌及其制...,23533121
80,第80章 锡及其制...,65308798
81,第81章 其他贱金...,402304076
82,第82章 贱金属工...,2045292070
83,第83章 贱金属杂...,2149426082
84,第84章 核反应堆...,48705739290
85,第85章 电机、电...,78214227422
86,第86章 铁道及电...,1568176803
87,第87章 车辆及其...,18384538826
88,第88章 航空器、...,441344032
89,第89章 船舶及浮...,3852890067
90,第90章 光学、照...,6134095558
91,第91章 钟表及其...,411896999
92,第92章 乐器及其...,185089327
93,第93章 武器、弹...,18709131
94,第94章 家具；寝...,9597909400
95,第95章 玩具、游...,8646432007
96,第96章 杂项制品,2347127146
97,第97章 艺术品、...,75554149
98,第98章 特殊交易...,7537910971
99,跨境电商B2B简化申...,125936092
