商品编码,商品名称,美元
1,第1章 活动物,38305032
2,第2章 肉及食用...,79944052
3,第3章 鱼、甲壳...,895871942
4,第4章 乳品；蛋...,60400876
5,第5章 其他动物...,169821188
6,第6章 活树及其...,40169123
7,第7章 食用蔬菜...,865487224
8,第8章 食用水果...,305289060
9,第9章 咖啡、茶...,303665879
10,第10章 谷物,59020880
11,第11章 制粉工业...,77185098
12,第12章 含油子仁...,237402715
13,第13章 虫胶；树...,205237918
14,第14章 编结用植...,22124477
15,动、植物或微生物油、...,219358610
16,第16章 肉、鱼、...,996089795
17,第17章 糖及糖食,244729164
18,第18章 可可及可...,25367234
19,第19章 谷物、粮...,223552857
20,第20章 蔬菜、水...,838461600
21,第21章 杂项食品,586794218
22,第22章 饮料、酒...,229479673
23,第23章 食品工业...,385327443
24,第24章 烟草、烟...,803739758
25,第25章 盐；硫磺...,290197644
26,第26章 矿砂、矿...,341423421
27,第27章 矿物燃料...,4508541535
28,第28章 无机化学...,2944690739
29,第29章 有机化学...,6670266784
30,第30章 药品,987634859
31,第31章 肥料,812141536
32,第32章 鞣料浸膏...,821929812
33,第33章 精油及香...,655244358
34,第34章 肥皂、有...,562656101
35,第35章 蛋白类物...,371657302
36,第36章 炸药；烟...,109612931
37,第37章 照相及电...,105585605
38,第38章 杂项化学...,2753592489
39,第39章 塑料及其...,11030563375
40,第40章 橡胶及其...,2912525143
41,第41章 生皮（毛...,75199383
42,第42章 皮革制品...,3475043281
43,第43章 毛皮、人...,109906546
44,第44章 木及木制...,1365999225
45,第45章 软木及软...,3949909
46,第46章 稻草、秸...,127671325
47,第47章 木浆及其...,25723515
48,第48章 纸及纸板...,2470530889
49,第49章 书籍、报...,338177642
50,第50章 蚕丝,69934780
51,第51章 羊毛、动...,210334570
52,第52章 棉花,915067519
53,第53章 其他植物...,75086214
54,第54章 化学纤维...,2680937217
55,第55章 化学纤维...,1233238937
56,第56章 絮胎、毡...,667666725
57,第57章 地毯及纺...,316304472
58,第58章 特种机织...,519084303
59,第59章 浸渍、涂...,814844362
60,第60章 针织物及...,1958861750
61,第61章 针织或钩...,6699635134
62,第62章 非针织或...,5836026611
63,第63章 其他纺织...,2778914494
64,第64章 鞋靴、护...,4858855034
65,第65章 帽类及其...,517005130
66,第66章 雨伞、阳...,288996134
67,第67章 已加工羽...,859435272
68,第68章 石料、石...,1125753731
69,第69章 陶瓷产品,2125948648
70,第70章 玻璃及其...,2081947944
71,第71章 天然或养...,2540263320
72,第72章 钢铁,6351729099
73,第73章 钢铁制品,8148864031
74,第74章 铜及其制...,806947846
75,第75章 镍及其制...,83987725
76,第76章 铝及其制...,2983285391
78,第78章 铅及其制...,19828604
79,第79章 锌及其制...,13682332
80,第80章 锡及其制...,36794098
81,第81章 其他贱金...,383203890
82,第82章 贱金属工...,1985745187
83,第83章 贱金属杂...,2246457394
84,第84章 核反应堆...,44948687880
85,第85章 电机、电...,70089603137
86,第86章 铁道及电...,1079938238
87,第87章 车辆及其...,17032216383
88,第88章 航空器、...,435935049
89,第89章 船舶及浮...,1879699260
90,第90章 光学、照...,5784268547
91,第91章 钟表及其...,386923847
92,第92章 乐器及其...,162598564
93,第93章 武器、弹...,17380018
94,第94章 家具；寝...,10170429658
95,第95章 玩具、游...,7276315290
96,第96章 杂项制品,2337858237
97,第97章 艺术品、...,107042180
98,第98章 特殊交易...,4930219763
99,跨境电商B2B简化申...,264116767
