商品编码,商品名称,美元
1,第1章 活动物,41641747
2,第2章 肉及食用...,102754134
3,第3章 鱼、甲壳...,821002316
4,第4章 乳品；蛋...,67940494
5,第5章 其他动物...,148710832
6,第6章 活树及其...,46721859
7,第7章 食用蔬菜...,998049463
8,第8章 食用水果...,591067940
9,第9章 咖啡、茶...,298443245
10,第10章 谷物,71556995
11,第11章 制粉工业...,52589141
12,第12章 含油子仁...,218356777
13,第13章 虫胶；树...,168658494
14,第14章 编结用植...,21250220
15,动、植物或微生物油、...,402082522
16,第16章 肉、鱼、...,921049134
17,第17章 糖及糖食,297312272
18,第18章 可可及可...,53941901
19,第19章 谷物、粮...,259849602
20,第20章 蔬菜、水...,711883200
21,第21章 杂项食品,534435776
22,第22章 饮料、酒...,260603792
23,第23章 食品工业...,371327089
24,第24章 烟草、烟...,777423733
25,第25章 盐；硫磺...,261387687
26,第26章 矿砂、矿...,385840791
27,第27章 矿物燃料...,4798223573
28,第28章 无机化学...,2186567714
29,第29章 有机化学...,6941917273
30,第30章 药品,1039830797
31,第31章 肥料,1099062990
32,第32章 鞣料浸膏...,868176756
33,第33章 精油及香...,818630952
34,第34章 肥皂、有...,730829010
35,第35章 蛋白类物...,426085489
36,第36章 炸药；烟...,144922160
37,第37章 照相及电...,117327116
38,第38章 杂项化学...,2492426493
39,第39章 塑料及其...,11528733888
40,第40章 橡胶及其...,3201026429
41,第41章 生皮（毛...,97608406
42,第42章 皮革制品...,2828731377
43,第43章 毛皮、人...,91394742
44,第44章 木及木制...,1372460690
45,第45章 软木及软...,3898986
46,第46章 稻草、秸...,97879131
47,第47章 木浆及其...,31166443
48,第48章 纸及纸板...,2526323660
49,第49章 书籍、报...,412633119
50,第50章 蚕丝,61265889
51,第51章 羊毛、动...,143650269
52,第52章 棉花,901130376
53,第53章 其他植物...,117832892
54,第54章 化学纤维...,2538814615
55,第55章 化学纤维...,1151925286
56,第56章 絮胎、毡...,666040602
57,第57章 地毯及纺...,370609886
58,第58章 特种机织...,494736412
59,第59章 浸渍、涂...,813830524
60,第60章 针织物及...,2162767993
61,第61章 针织或钩...,8818824131
62,第62章 非针织或...,6328093309
63,第63章 其他纺织...,3130216319
64,第64章 鞋靴、护...,4342494130
65,第65章 帽类及其...,567492263
66,第66章 雨伞、阳...,241383367
67,第67章 已加工羽...,724225745
68,第68章 石料、石...,899260880
69,第69章 陶瓷产品,1581261973
70,第70章 玻璃及其...,2061138961
71,第71章 天然或养...,2655391959
72,第72章 钢铁,6216442238
73,第73章 钢铁制品,8031085286
74,第74章 铜及其制...,1163940110
75,第75章 镍及其制...,270390635
76,第76章 铝及其制...,3454789702
78,第78章 铅及其制...,4809810
79,第79章 锌及其制...,17859889
80,第80章 锡及其制...,42078831
81,第81章 其他贱金...,390286800
82,第82章 贱金属工...,2087005317
83,第83章 贱金属杂...,2170048293
84,第84章 核反应堆...,47904990122
85,第85章 电机、电...,78321713978
86,第86章 铁道及电...,2350429655
87,第87章 车辆及其...,19399954085
88,第88章 航空器、...,530165250
89,第89章 船舶及浮...,5998484593
90,第90章 光学、照...,6233093768
91,第91章 钟表及其...,422443138
92,第92章 乐器及其...,208270346
93,第93章 武器、弹...,20986316
94,第94章 家具；寝...,9788886877
95,第95章 玩具、游...,9229056702
96,第96章 杂项制品,2465161345
97,第97章 艺术品、...,76471009
98,第98章 特殊交易...,7975045179
99,跨境电商B2B简化申...,145945649
