商品编码,商品名称,美元
1,第1章 活动物,40968547
2,第2章 肉及食用...,80844005
3,第3章 鱼、甲壳...,875260448
4,第4章 乳品；蛋...,63825535
5,第5章 其他动物...,186361556
6,第6章 活树及其...,44279875
7,第7章 食用蔬菜...,751008555
8,第8章 食用水果...,326292699
9,第9章 咖啡、茶...,319485804
10,第10章 谷物,47858515
11,第11章 制粉工业...,105050216
12,第12章 含油子仁...,288776900
13,第13章 虫胶；树...,219417517
14,第14章 编结用植...,24936221
15,动、植物或微生物油、...,297741697
16,第16章 肉、鱼、...,952217042
17,第17章 糖及糖食,237398660
18,第18章 可可及可...,23117479
19,第19章 谷物、粮...,210760691
20,第20章 蔬菜、水...,897099005
21,第21章 杂项食品,618870351
22,第22章 饮料、酒...,240127790
23,第23章 食品工业...,369688167
24,第24章 烟草、烟...,816549941
25,第25章 盐；硫磺...,307058578
26,第26章 矿砂、矿...,362864183
27,第27章 矿物燃料...,3719716655
28,第28章 无机化学...,3152746268
29,第29章 有机化学...,6753103637
30,第30章 药品,1028375354
31,第31章 肥料,628467629
32,第32章 鞣料浸膏...,817709415
33,第33章 精油及香...,610438367
34,第34章 肥皂、有...,596233420
35,第35章 蛋白类物...,377996496
36,第36章 炸药；烟...,127709589
37,第37章 照相及电...,106980441
38,第38章 杂项化学...,2830776132
39,第39章 塑料及其...,11784973961
40,第40章 橡胶及其...,2870938667
41,第41章 生皮（毛...,79874364
42,第42章 皮革制品...,3630050652
43,第43章 毛皮、人...,79606551
44,第44章 木及木制...,1443308643
45,第45章 软木及软...,4318952
46,第46章 稻草、秸...,142246021
47,第47章 木浆及其...,29596818
48,第48章 纸及纸板...,2611278701
49,第49章 书籍、报...,335355589
50,第50章 蚕丝,66979055
51,第51章 羊毛、动...,220439348
52,第52章 棉花,967080301
53,第53章 其他植物...,88779738
54,第54章 化学纤维...,2661974169
55,第55章 化学纤维...,1263662011
56,第56章 絮胎、毡...,686626570
57,第57章 地毯及纺...,387938379
58,第58章 特种机织...,537860426
59,第59章 浸渍、涂...,859031454
60,第60章 针织物及...,2088052527
61,第61章 针织或钩...,6184950332
62,第62章 非针织或...,5673016814
63,第63章 其他纺织...,3052717234
64,第64章 鞋靴、护...,4493620586
65,第65章 帽类及其...,519288552
66,第66章 雨伞、阳...,344126443
67,第67章 已加工羽...,1013412065
68,第68章 石料、石...,1337638379
69,第69章 陶瓷产品,2581340763
70,第70章 玻璃及其...,2255552270
71,第71章 天然或养...,2899772140
72,第72章 钢铁,7303230164
73,第73章 钢铁制品,9124006453
74,第74章 铜及其制...,922122256
75,第75章 镍及其制...,104238832
76,第76章 铝及其制...,3005560363
78,第78章 铅及其制...,20310396
79,第79章 锌及其制...,17082629
80,第80章 锡及其制...,29149224
81,第81章 其他贱金...,377887042
82,第82章 贱金属工...,2177690900
83,第83章 贱金属杂...,2408963578
84,第84章 核反应堆...,44631606650
85,第85章 电机、电...,73695458648
86,第86章 铁道及电...,1132626108
87,第87章 车辆及其...,16535914093
88,第88章 航空器、...,398049964
89,第89章 船舶及浮...,2249262927
90,第90章 光学、照...,6000304129
91,第91章 钟表及其...,394713039
92,第92章 乐器及其...,170842400
93,第93章 武器、弹...,16754705
94,第94章 家具；寝...,10937404833
95,第95章 玩具、游...,7011754561
96,第96章 杂项制品,2613725844
97,第97章 艺术品、...,299229230
98,第98章 特殊交易...,5324408346
99,跨境电商B2B简化申...,247064009
