商品编码,商品名称,美元
1,第1章 活动物,39797741
2,第2章 肉及食用...,102404841
3,第3章 鱼、甲壳...,790122960
4,第4章 乳品；蛋...,65293339
5,第5章 其他动物...,157065261
6,第6章 活树及其...,44084668
7,第7章 食用蔬菜...,974861855
8,第8章 食用水果...,547368758
9,第9章 咖啡、茶...,288270654
10,第10章 谷物,41866570
11,第11章 制粉工业...,79306347
12,第12章 含油子仁...,215531717
13,第13章 虫胶；树...,178376638
14,第14章 编结用植...,21120885
15,动、植物或微生物油、...,306251978
16,第16章 肉、鱼、...,938693827
17,第17章 糖及糖食,287215882
18,第18章 可可及可...,41601900
19,第19章 谷物、粮...,235723129
20,第20章 蔬菜、水...,697342095
21,第21章 杂项食品,531882104
22,第22章 饮料、酒...,284435676
23,第23章 食品工业...,361788485
24,第24章 烟草、烟...,835624344
25,第25章 盐；硫磺...,260945874
26,第26章 矿砂、矿...,281442717
27,第27章 矿物燃料...,4717675446
28,第28章 无机化学...,2114285896
29,第29章 有机化学...,6943948460
30,第30章 药品,1024581343
31,第31章 肥料,871574890
32,第32章 鞣料浸膏...,892643019
33,第33章 精油及香...,769386792
34,第34章 肥皂、有...,685501187
35,第35章 蛋白类物...,416593312
36,第36章 炸药；烟...,114107118
37,第37章 照相及电...,116302697
38,第38章 杂项化学...,2455001265
39,第39章 塑料及其...,11284191851
40,第40章 橡胶及其...,3107546059
41,第41章 生皮（毛...,94948666
42,第42章 皮革制品...,2952168268
43,第43章 毛皮、人...,79104474
44,第44章 木及木制...,1342214490
45,第45章 软木及软...,3233352
46,第46章 稻草、秸...,94208302
47,第47章 木浆及其...,28894160
48,第48章 纸及纸板...,2494297434
49,第49章 书籍、报...,431616086
50,第50章 蚕丝,64158521
51,第51章 羊毛、动...,122999527
52,第52章 棉花,796261878
53,第53章 其他植物...,101197007
54,第54章 化学纤维...,2352624580
55,第55章 化学纤维...,1104064755
56,第56章 絮胎、毡...,652856825
57,第57章 地毯及纺...,341810069
58,第58章 特种机织...,473112018
59,第59章 浸渍、涂...,813459807
60,第60章 针织物及...,2117322027
61,第61章 针织或钩...,8232462740
62,第62章 非针织或...,6447584962
63,第63章 其他纺织...,2889028186
64,第64章 鞋靴、护...,4584799763
65,第65章 帽类及其...,564190485
66,第66章 雨伞、阳...,240968494
67,第67章 已加工羽...,802466840
68,第68章 石料、石...,894005523
69,第69章 陶瓷产品,1573367148
70,第70章 玻璃及其...,1998807031
71,第71章 天然或养...,2405552568
72,第72章 钢铁,5074522903
73,第73章 钢铁制品,7927281915
74,第74章 铜及其制...,1565879668
75,第75章 镍及其制...,331403430
76,第76章 铝及其制...,3398385100
78,第78章 铅及其制...,8037148
79,第79章 锌及其制...,23533121
80,第80章 锡及其制...,65308658
81,第81章 其他贱金...,402332356
82,第82章 贱金属工...,2044714706
83,第83章 贱金属杂...,2148794571
84,第84章 核反应堆...,48706716120
85,第85章 电机、电...,78189515636
86,第86章 铁道及电...,1568176803
87,第87章 车辆及其...,18387164725
88,第88章 航空器、...,441332032
89,第89章 船舶及浮...,3852883707
90,第90章 光学、照...,6129454415
91,第91章 钟表及其...,411843488
92,第92章 乐器及其...,185049929
93,第93章 武器、弹...,18709131
94,第94章 家具；寝...,9595474769
95,第95章 玩具、游...,8639352354
96,第96章 杂项制品,2346297891
97,第97章 艺术品、...,75553961
98,第98章 特殊交易...,7537910971
99,跨境电商B2B简化申...,125936092
