商品编码,商品名称,人民币
1,第1章 活动物,272467081
2,第2章 肉及食用...,17568796126
3,第3章 鱼、甲壳...,11145037172
4,第4章 乳品；蛋...,5328217344
5,第5章 其他动物...,920599733
6,第6章 活树及其...,128682605
7,第7章 食用蔬菜...,2401404721
8,第8章 食用水果...,13956494661
9,第9章 咖啡、茶...,1572095754
10,第10章 谷物,11372204277
11,第11章 制粉工业...,725611547
12,第12章 含油子仁...,46921123729
13,第13章 虫胶；树...,424513429
14,第14章 编结用植...,103621394
15,动、植物或微生物油、...,8151665231
16,第16章 肉、鱼、...,367594794
17,第17章 糖及糖食,1336374808
18,第18章 可可及可...,496143467
19,第19章 谷物、粮...,3119386291
20,第20章 蔬菜、水...,1345200744
21,第21章 杂项食品,3536929084
22,第22章 饮料、酒...,4449236325
23,第23章 食品工业...,4202932817
24,第24章 烟草、烟...,2230921429
25,第25章 盐；硫磺...,13747071371
26,第26章 矿砂、矿...,127989037377
27,第27章 矿物燃料...,300976896817
28,第28章 无机化学...,12109027364
29,第29章 有机化学...,28349559864
30,第30章 药品,22952388260
31,第31章 肥料,3723762808
32,第32章 鞣料浸膏...,2941528762
33,第33章 精油及香...,9197455510
34,第34章 肥皂、有...,3390385119
35,第35章 蛋白类物...,2610242584
36,第36章 炸药；烟...,76511395
37,第37章 照相及电...,2120569941
38,第38章 杂项化学...,13947383237
39,第39章 塑料及其...,36518271074
40,第40章 橡胶及其...,9521397273
41,第41章 生皮（毛...,1687943345
42,第42章 皮革制品...,4040456158
43,第43章 毛皮、人...,570979111
44,第44章 木及木制...,11764222896
45,第45章 软木及软...,31668621
46,第46章 稻草、秸...,19252460
47,第47章 木浆及其...,13267052658
48,第48章 纸及纸板...,4633576046
49,第49章 书籍、报...,1503694788
50,第50章 蚕丝,38823098
51,第51章 羊毛、动...,2262432522
52,第52章 棉花,4098277595
53,第53章 其他植物...,837776194
54,第54章 化学纤维...,1235419843
55,第55章 化学纤维...,988933084
56,第56章 絮胎、毡...,705206106
57,第57章 地毯及纺...,58031213
58,第58章 特种机织...,184436368
59,第59章 浸渍、涂...,752495521
60,第60章 针织物及...,452739115
61,第61章 针织或钩...,2260432558
62,第62章 非针织或...,2729551646
63,第63章 其他纺织...,194656631
64,第64章 鞋靴、护...,3858570897
65,第65章 帽类及其...,194829469
66,第66章 雨伞、阳...,10848632
67,第67章 已加工羽...,723511220
68,第68章 石料、石...,1004555709
69,第69章 陶瓷产品,855944943
70,第70章 玻璃及其...,3995803573
71,第71章 天然或养...,56012314263
72,第72章 钢铁,17213428644
73,第73章 钢铁制品,5285441794
74,第74章 铜及其制...,35968099317
75,第75章 镍及其制...,8713214527
76,第76章 铝及其制...,6710055956
78,第78章 铅及其制...,86523716
79,第79章 锌及其制...,938927725
80,第80章 锡及其制...,482392650
81,第81章 其他贱金...,2072205398
82,第82章 贱金属工...,1546687448
83,第83章 贱金属杂...,1019323075
84,第84章 核反应堆...,121597243415
85,第85章 电机、电...,332646865819
86,第86章 铁道及电...,328860527
87,第87章 车辆及其...,40898464229
88,第88章 航空器、...,8798269010
89,第89章 船舶及浮...,104553201
90,第90章 光学、照...,47108877866
91,第91章 钟表及其...,2439035027
92,第92章 乐器及其...,338377766
93,第93章 武器、弹...,30407897
94,第94章 家具；寝...,1432534837
95,第95章 玩具、游...,1637000313
96,第96章 杂项制品,742400901
97,第97章 艺术品、...,400034218
98,第98章 特殊交易...,6028123731
