商品编码,商品名称,人民币
1,第1章 活动物,372780830
2,第2章 肉及食用...,11879725327
3,第3章 鱼、甲壳...,8914780895
4,第4章 乳品；蛋...,3736261310
5,第5章 其他动物...,585590440
6,第6章 活树及其...,82462265
7,第7章 食用蔬菜...,1147993224
8,第8章 食用水果...,11839588857
9,第9章 咖啡、茶...,1124299516
10,第10章 谷物,14357298226
11,第11章 制粉工业...,1164922622
12,第12章 含油子仁...,24356792819
13,第13章 虫胶；树...,175550012
14,第14章 编结用植...,84974157
15,动、植物或微生物油、...,5069214040
16,第16章 肉、鱼、...,218042078
17,第17章 糖及糖食,2637352417
18,第18章 可可及可...,406030983
19,第19章 谷物、粮...,3037575653
20,第20章 蔬菜、水...,1096103337
21,第21章 杂项食品,2523171460
22,第22章 饮料、酒...,1839407976
23,第23章 食品工业...,3047207956
24,第24章 烟草、烟...,1319640849
25,第25章 盐；硫磺...,6097143662
26,第26章 矿砂、矿...,147439041790
27,第27章 矿物燃料...,277951188290
28,第28章 无机化学...,8763795484
29,第29章 有机化学...,25987279470
30,第30章 药品,18294927571
31,第31章 肥料,2392355347
32,第32章 鞣料浸膏...,2357881324
33,第33章 精油及香...,6964962704
34,第34章 肥皂、有...,2540051195
35,第35章 蛋白类物...,1917525450
36,第36章 炸药；烟...,58851977
37,第37章 照相及电...,1833208953
38,第38章 杂项化学...,11785962281
39,第39章 塑料及其...,29820139099
40,第40章 橡胶及其...,7372338795
41,第41章 生皮（毛...,1326850023
42,第42章 皮革制品...,3621488152
43,第43章 毛皮、人...,31906091
44,第44章 木及木制...,9304066669
45,第45章 软木及软...,15913287
46,第46章 稻草、秸...,13287558
47,第47章 木浆及其...,13819010764
48,第48章 纸及纸板...,3184262687
49,第49章 书籍、报...,823065238
50,第50章 蚕丝,37347136
51,第51章 羊毛、动...,1321302568
52,第52章 棉花,6418696573
53,第53章 其他植物...,752447771
54,第54章 化学纤维...,964772945
55,第55章 化学纤维...,619653476
56,第56章 絮胎、毡...,520282526
57,第57章 地毯及纺...,34687979
58,第58章 特种机织...,110756204
59,第59章 浸渍、涂...,581300835
60,第60章 针织物及...,251917651
61,第61章 针织或钩...,2182599564
62,第62章 非针织或...,3056876688
63,第63章 其他纺织...,144406667
64,第64章 鞋靴、护...,3634107956
65,第65章 帽类及其...,117216535
66,第66章 雨伞、阳...,2433209
67,第67章 已加工羽...,750334795
68,第68章 石料、石...,821649201
69,第69章 陶瓷产品,637621454
70,第70章 玻璃及其...,3107106700
71,第71章 天然或养...,72607223508
72,第72章 钢铁,18257679451
73,第73章 钢铁制品,4271420983
74,第74章 铜及其制...,32339823353
75,第75章 镍及其制...,3327992458
76,第76章 铝及其制...,8345515732
78,第78章 铅及其制...,41828963
79,第79章 锌及其制...,520710774
80,第80章 锡及其制...,264615633
81,第81章 其他贱金...,2245876882
82,第82章 贱金属工...,1247169380
83,第83章 贱金属杂...,759973635
84,第84章 核反应堆...,92718086809
85,第85章 电机、电...,259057121096
86,第86章 铁道及电...,224749746
87,第87章 车辆及其...,30671917265
88,第88章 航空器、...,4734182439
89,第89章 船舶及浮...,182925000
90,第90章 光学、照...,33269980728
91,第91章 钟表及其...,2011306056
92,第92章 乐器及其...,131722158
93,第93章 武器、弹...,672887
94,第94章 家具；寝...,908628129
95,第95章 玩具、游...,1037324513
96,第96章 杂项制品,532611559
97,第97章 艺术品、...,162943519
98,第98章 特殊交易...,5600496298
