商品编码,商品名称,人民币
1,第1章 活动物,138575263
2,第2章 肉及食用...,13843283114
3,第3章 鱼、甲壳...,9592560943
4,第4章 乳品；蛋...,4394356933
5,第5章 其他动物...,836407900
6,第6章 活树及其...,138647774
7,第7章 食用蔬菜...,1447316475
8,第8章 食用水果...,8296410277
9,第9章 咖啡、茶...,1828249614
10,第10章 谷物,12844156940
11,第11章 制粉工业...,1791835359
12,第12章 含油子仁...,26965091308
13,第13章 虫胶；树...,258616013
14,第14章 编结用植...,129815025
15,动、植物或微生物油、...,6990764415
16,第16章 肉、鱼、...,248427225
17,第17章 糖及糖食,982952407
18,第18章 可可及可...,469330107
19,第19章 谷物、粮...,2836514640
20,第20章 蔬菜、水...,1307523359
21,第21章 杂项食品,4408320086
22,第22章 饮料、酒...,2563355754
23,第23章 食品工业...,4918348821
24,第24章 烟草、烟...,1980636281
25,第25章 盐；硫磺...,6828505440
26,第26章 矿砂、矿...,149547108906
27,第27章 矿物燃料...,315075945571
28,第28章 无机化学...,11261807929
29,第29章 有机化学...,26349467617
30,第30章 药品,27571848064
31,第31章 肥料,3107595493
32,第32章 鞣料浸膏...,3195017308
33,第33章 精油及香...,11824616417
34,第34章 肥皂、有...,3310745181
35,第35章 蛋白类物...,2477664977
36,第36章 炸药；烟...,85594429
37,第37章 照相及电...,2308794063
38,第38章 杂项化学...,15723490938
39,第39章 塑料及其...,37781927973
40,第40章 橡胶及其...,10345458244
41,第41章 生皮（毛...,2003778863
42,第42章 皮革制品...,3895339526
43,第43章 毛皮、人...,199373167
44,第44章 木及木制...,11996308851
45,第45章 软木及软...,18581609
46,第46章 稻草、秸...,23800426
47,第47章 木浆及其...,14421784093
48,第48章 纸及纸板...,4451844303
49,第49章 书籍、报...,1215109617
50,第50章 蚕丝,49708666
51,第51章 羊毛、动...,1698269739
52,第52章 棉花,9321652554
53,第53章 其他植物...,701493771
54,第54章 化学纤维...,1420205008
55,第55章 化学纤维...,1016763043
56,第56章 絮胎、毡...,699361754
57,第57章 地毯及纺...,52334784
58,第58章 特种机织...,180121134
59,第59章 浸渍、涂...,818841300
60,第60章 针织物及...,410846695
61,第61章 针织或钩...,2147951862
62,第62章 非针织或...,2779408256
63,第63章 其他纺织...,206905793
64,第64章 鞋靴、护...,3562746569
65,第65章 帽类及其...,131712980
66,第66章 雨伞、阳...,4619516
67,第67章 已加工羽...,1006933643
68,第68章 石料、石...,1065752356
69,第69章 陶瓷产品,793676433
70,第70章 玻璃及其...,4118916412
71,第71章 天然或养...,105844839614
72,第72章 钢铁,18013418806
73,第73章 钢铁制品,5522259211
74,第74章 铜及其制...,42539260133
75,第75章 镍及其制...,5417960929
76,第76章 铝及其制...,10239607827
78,第78章 铅及其制...,60357728
79,第79章 锌及其制...,958509709
80,第80章 锡及其制...,238803338
81,第81章 其他贱金...,2703770431
82,第82章 贱金属工...,1567675371
83,第83章 贱金属杂...,963482605
84,第84章 核反应堆...,130721017925
85,第85章 电机、电...,336975457128
86,第86章 铁道及电...,514100488
87,第87章 车辆及其...,33412950583
88,第88章 航空器、...,7399064724
89,第89章 船舶及浮...,105413918
90,第90章 光学、照...,47116833413
91,第91章 钟表及其...,2499258393
92,第92章 乐器及其...,271775229
93,第93章 武器、弹...,3783918
94,第94章 家具；寝...,1308916967
95,第95章 玩具、游...,1388002756
96,第96章 杂项制品,747333249
97,第97章 艺术品、...,130746722
98,第98章 特殊交易...,5503689504
