数据年月,商品编码,商品名称,人民币
202410,1,第1章   活动物,298637161.0
202410,2,第2章   肉及食用杂碎,784240971.0
202410,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,6684626903.0
202410,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,495085373.0
202410,5,第5章   其他动物产品,1034695972.0
202410,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,333302510.0
202410,7,第7章   食用蔬菜、根及块茎,8352690824.0
202410,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,5494344517.0
202410,9,第9章   咖啡、茶、马黛茶及调味香料,2123270596.0
202410,10,第10章  谷物,716721763.0
202410,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,549365557.0
202410,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,2053928608.0
202410,13,第13章  虫胶；树胶、树脂及其他植物液、汁,1338731272.0
202410,14,第14章  编结用植物材料；其他植物产品,184346739.0
202410,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,2131317481.0
202410,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,7140882343.0
202410,17,第17章  糖及糖食,2139952482.0
202410,18,第18章  可可及可可制品,520829517.0
202410,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,1792531673.0
202410,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,5934136636.0
202410,21,第21章  杂项食品,3847277797.0
202410,22,第22章  饮料、酒及醋,1600022609.0
202410,23,第23章  食品工业的残渣及废料；配制的动物饲料,2604171170.0
202410,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,5472538152.0
202410,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1727130155.0
202410,26,第26章  矿砂、矿渣及矿灰,1834695105.0
202410,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,26037188055.0
202410,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,14453182529.0
202410,29,第29章  有机化学品,45364496802.0
202410,30,第30章  药品,6797517040.0
202410,31,第31章  肥料,5728591527.0
202410,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,5996035653.0
202410,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,4973739256.0
202410,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,4931564888.0
202410,35,第35章  蛋白类物质；改性淀粉；胶；酶,2999928488.0
202410,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,778873752.0
202410,37,第37章  照相及电影用品,817194399.0
202410,38,第38章  杂项化学产品,17093383404.0
202410,39,第39章  塑料及其制品,81839710590.0
202410,40,第40章  橡胶及其制品,21606240782.0
202410,41,第41章  生皮（毛皮除外）及皮革,641652466.0
202410,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,21021467255.0
202410,43,第43章  毛皮、人造毛皮及其制品,553787451.0
202410,44,第44章  木及木制品；木炭,10482555828.0
202410,45,第45章  软木及软木制品,32927620.0
202410,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,822095477.0
202410,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,157714756.0
202410,48,第48章  纸及纸板；纸浆、纸或纸板制品,17714072864.0
202410,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,2327171179.0
202410,50,第50章  蚕丝,445864562.0
202410,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,835985240.0
202410,52,第52章  棉花,7113531412.0
202410,53,第53章  其他植物纺织纤维；纸纱线及其机织物,2027625768.0
202410,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,18350610148.0
202410,55,第55章  化学纤维短纤,8449021377.0
202410,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,4679417066.0
202410,57,第57章  地毯及纺织材料的其他铺地制品,2776939989.0
202410,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,3592085586.0
202410,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,5823466288.0
202410,60,第60章  针织物及钩编织物,14310049214.0
202410,61,第61章  针织或钩编的服装及衣着附件,51334616617.0
202410,62,第62章  非针织或非钩编的服装及衣着附件,37605068133.0
202410,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,21456605205.0
202410,64,第64章  鞋靴、护腿和类似品及其零件,26377407010.0
202410,65,第65章  帽类及其零件,3374658739.0
202410,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1654994883.0
202410,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,5951252144.0
202410,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,6460055908.0
202410,69,第69章  陶瓷产品,12642991018.0
202410,70,第70章  玻璃及其制品,15121428312.0
202410,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,22667214827.0
202410,72,第72章  钢铁,49045122128.0
202410,73,第73章  钢铁制品,59753193838.0
202410,74,第74章  铜及其制品,6528230997.0
202410,75,第75章  镍及其制品,2041959627.0
202410,76,第76章  铝及其制品,24013291164.0
202410,78,第78章  铅及其制品,55618444.0
202410,79,第79章  锌及其制品,83959885.0
202410,80,第80章  锡及其制品,374225568.0
202410,81,第81章  其他贱金属、金属陶瓷及其制品,2958263581.0
202410,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,14735751299.0
202410,83,第83章  贱金属杂项制品,15769251422.0
202410,84,第84章  核反应堆、锅炉、机器、机械器具及零件,342774482151.0
202410,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,610477477045.0
202410,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,14045664824.0
202410,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,133627737726.0
202410,88,第88章  航空器、航天器及其零件,3985286406.0
202410,89,第89章  船舶及浮动结构体,24740499183.0
202410,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,42896633904.0
