商品编码,商品名称,美元
1,第1章 活动物,12857360
2,第2章 肉及食用...,1901920757
3,第3章 鱼、甲壳...,1436016181
4,第4章 乳品；蛋...,525696473
5,第5章 其他动物...,98551936
6,第6章 活树及其...,27415914
7,第7章 食用蔬菜...,100985951
8,第8章 食用水果...,1507556028
9,第9章 咖啡、茶...,156663792
10,第10章 谷物,743104286
11,第11章 制粉工业...,214210915
12,第12章 含油子仁...,6692789153
13,第13章 虫胶；树...,39507279
14,第14章 编结用植...,15421291
15,动、植物或微生物油、...,1149296141
16,第16章 肉、鱼、...,52569777
17,第17章 糖及糖食,569947353
18,第18章 可可及可...,100257224
19,第19章 谷物、粮...,725281967
20,第20章 蔬菜、水...,208709964
21,第21章 杂项食品,564818299
22,第22章 饮料、酒...,468240533
23,第23章 食品工业...,932083549
24,第24章 烟草、烟...,112342071
25,第25章 盐；硫磺...,1018195729
26,第26章 矿砂、矿...,21709530363
27,第27章 矿物燃料...,45063563039
28,第28章 无机化学...,1690979337
29,第29章 有机化学...,4128524760
30,第30章 药品,3581197168
31,第31章 肥料,335761265
32,第32章 鞣料浸膏...,433796850
33,第33章 精油及香...,1255047943
34,第34章 肥皂、有...,499680736
35,第35章 蛋白类物...,422491198
36,第36章 炸药；烟...,12750692
37,第37章 照相及电...,314774962
38,第38章 杂项化学...,2151519397
39,第39章 塑料及其...,5248340584
40,第40章 橡胶及其...,1501836283
41,第41章 生皮（毛...,248249456
42,第42章 皮革制品...,476896374
43,第43章 毛皮、人...,123690699
44,第44章 木及木制...,1471286646
45,第45章 软木及软...,2880100
46,第46章 稻草、秸...,1321261
47,第47章 木浆及其...,1954469749
48,第48章 纸及纸板...,588823159
49,第49章 书籍、报...,175393464
50,第50章 蚕丝,7039791
51,第51章 羊毛、动...,251986665
52,第52章 棉花,579741011
53,第53章 其他植物...,171097561
54,第54章 化学纤维...,161022707
55,第55章 化学纤维...,125154389
56,第56章 絮胎、毡...,93787606
57,第57章 地毯及纺...,7472629
58,第58章 特种机织...,21445596
59,第59章 浸渍、涂...,105252286
60,第60章 针织物及...,49909345
61,第61章 针织或钩...,363782750
62,第62章 非针织或...,564104533
63,第63章 其他纺织...,27119006
64,第64章 鞋靴、护...,560571909
65,第65章 帽类及其...,27714290
66,第66章 雨伞、阳...,777360
67,第67章 已加工羽...,102968815
68,第68章 石料、石...,155695677
69,第69章 陶瓷产品,102386943
70,第70章 玻璃及其...,507446893
71,第71章 天然或养...,2880554694
72,第72章 钢铁,2159349851
73,第73章 钢铁制品,787227574
74,第74章 铜及其制...,5449071908
75,第75章 镍及其制...,1072247181
76,第76章 铝及其制...,1176846661
78,第78章 铅及其制...,178175992
79,第79章 锌及其制...,93355127
80,第80章 锡及其制...,75784444
81,第81章 其他贱金...,370799570
82,第82章 贱金属工...,190493836
83,第83章 贱金属杂...,134323145
84,第84章 核反应堆...,19324403286
85,第85章 电机、电...,51231793316
86,第86章 铁道及电...,58492715
87,第87章 车辆及其...,6400579062
88,第88章 航空器、...,1123863057
89,第89章 船舶及浮...,8753605
90,第90章 光学、照...,6093092204
91,第91章 钟表及其...,314044185
92,第92章 乐器及其...,29374295
93,第93章 武器、弹...,1026294
94,第94章 家具；寝...,183819507
95,第95章 玩具、游...,203412018
96,第96章 杂项制品,94541334
97,第97章 艺术品、...,162017422
98,第98章 特殊交易...,673630419
