商品编码,商品名称,美元
1,第1章 活动物,33385303
2,第2章 肉及食用...,2081457041
3,第3章 鱼、甲壳...,1747273579
4,第4章 乳品；蛋...,702668223
5,第5章 其他动物...,131937026
6,第6章 活树及其...,19143867
7,第7章 食用蔬菜...,355865897
8,第8章 食用水果...,2097248130
9,第9章 咖啡、茶...,130739729
10,第10章 谷物,1713449880
11,第11章 制粉工业...,117213506
12,第12章 含油子仁...,5578573455
13,第13章 虫胶；树...,40544319
14,第14章 编结用植...,13163085
15,动、植物或微生物油、...,1412145750
16,第16章 肉、鱼、...,61045588
17,第17章 糖及糖食,178607919
18,第18章 可可及可...,61336380
19,第19章 谷物、粮...,642346026
20,第20章 蔬菜、水...,156825278
21,第21章 杂项食品,523874855
22,第22章 饮料、酒...,460452652
23,第23章 食品工业...,827219946
24,第24章 烟草、烟...,135210097
25,第25章 盐；硫磺...,2144520016
26,第26章 矿砂、矿...,18733814334
27,第27章 矿物燃料...,39434570855
28,第28章 无机化学...,2284308393
29,第29章 有机化学...,3296958371
30,第30章 药品,4024930187
31,第31章 肥料,591801870
32,第32章 鞣料浸膏...,380792832
33,第33章 精油及香...,1573698447
34,第34章 肥皂、有...,467244195
35,第35章 蛋白类物...,317901285
36,第36章 炸药；烟...,8481632
37,第37章 照相及电...,266358655
38,第38章 杂项化学...,2073685827
39,第39章 塑料及其...,4835321238
40,第40章 橡胶及其...,1421301323
41,第41章 生皮（毛...,249015742
42,第42章 皮革制品...,477531308
43,第43章 毛皮、人...,60566679
44,第44章 木及木制...,1649496753
45,第45章 软木及软...,2917979
46,第46章 稻草、秸...,3041470
47,第47章 木浆及其...,2185712328
48,第48章 纸及纸板...,580797298
49,第49章 书籍、报...,159969884
50,第50章 蚕丝,4494808
51,第51章 羊毛、动...,288467968
52,第52章 棉花,533511168
53,第53章 其他植物...,136145831
54,第54章 化学纤维...,163014317
55,第55章 化学纤维...,101833110
56,第56章 絮胎、毡...,97709243
57,第57章 地毯及纺...,5274477
58,第58章 特种机织...,25015906
59,第59章 浸渍、涂...,113716116
60,第60章 针织物及...,58629985
61,第61章 针织或钩...,295989102
62,第62章 非针织或...,340921933
63,第63章 其他纺织...,26053700
64,第64章 鞋靴、护...,385383305
65,第65章 帽类及其...,20539617
66,第66章 雨伞、阳...,1139573
67,第67章 已加工羽...,115799722
68,第68章 石料、石...,155846800
69,第69章 陶瓷产品,118805658
70,第70章 玻璃及其...,442090988
71,第71章 天然或养...,9872713084
72,第72章 钢铁,3245429417
73,第73章 钢铁制品,693984613
74,第74章 铜及其制...,4778450104
75,第75章 镍及其制...,687291473
76,第76章 铝及其制...,938499630
78,第78章 铅及其制...,9507328
79,第79章 锌及其制...,63633165
80,第80章 锡及其制...,60011692
81,第81章 其他贱金...,297842510
82,第82章 贱金属工...,212678467
83,第83章 贱金属杂...,120459998
84,第84章 核反应堆...,15028197929
85,第85章 电机、电...,41382007734
86,第86章 铁道及电...,48200960
87,第87章 车辆及其...,5373556337
88,第88章 航空器、...,1683878674
89,第89章 船舶及浮...,60693624
90,第90章 光学、照...,6482832345
91,第91章 钟表及其...,396276235
92,第92章 乐器及其...,39849302
93,第93章 武器、弹...,195985
94,第94章 家具；寝...,202159645
95,第95章 玩具、游...,218034762
96,第96章 杂项制品,108905580
97,第97章 艺术品、...,216321596
98,第98章 特殊交易...,1024317057
