商品编码,商品名称,美元
1,第1章 活动物,50629125
2,第2章 肉及食用...,1885915619
3,第3章 鱼、甲壳...,1519611653
4,第4章 乳品；蛋...,519870127
5,第5章 其他动物...,82944670
6,第6章 活树及其...,36874324
7,第7章 食用蔬菜...,286686677
8,第8章 食用水果...,1263656731
9,第9章 咖啡、茶...,134422100
10,第10章 谷物,1530678253
11,第11章 制粉工业...,197209052
12,第12章 含油子仁...,3390928866
13,第13章 虫胶；树...,32125747
14,第14章 编结用植...,9949541
15,动、植物或微生物油、...,1405382170
16,第16章 肉、鱼、...,39162225
17,第17章 糖及糖食,714864976
18,第18章 可可及可...,137274379
19,第19章 谷物、粮...,538867536
20,第20章 蔬菜、水...,182408878
21,第21章 杂项食品,564349737
22,第22章 饮料、酒...,470395674
23,第23章 食品工业...,671421888
24,第24章 烟草、烟...,109501888
25,第25章 盐；硫磺...,1741179190
26,第26章 矿砂、矿...,20347926352
27,第27章 矿物燃料...,45378981296
28,第28章 无机化学...,1753479033
29,第29章 有机化学...,3922568412
30,第30章 药品,3236748561
31,第31章 肥料,394767063
32,第32章 鞣料浸膏...,395788850
33,第33章 精油及香...,1575145508
34,第34章 肥皂、有...,458145175
35,第35章 蛋白类物...,356131316
36,第36章 炸药；烟...,14113612
37,第37章 照相及电...,259566155
38,第38章 杂项化学...,2056995235
39,第39章 塑料及其...,5151793119
40,第40章 橡胶及其...,1340748703
41,第41章 生皮（毛...,232821578
42,第42章 皮革制品...,543664521
43,第43章 毛皮、人...,91514088
44,第44章 木及木制...,1373830344
45,第45章 软木及软...,2393409
46,第46章 稻草、秸...,1331698
47,第47章 木浆及其...,1709435872
48,第48章 纸及纸板...,566835775
49,第49章 书籍、报...,145727556
50,第50章 蚕丝,10047827
51,第51章 羊毛、动...,181133052
52,第52章 棉花,1077193990
53,第53章 其他植物...,90223320
54,第54章 化学纤维...,190747795
55,第55章 化学纤维...,131470759
56,第56章 絮胎、毡...,89081694
57,第57章 地毯及纺...,6441635
58,第58章 特种机织...,24929183
59,第59章 浸渍、涂...,107034904
60,第60章 针织物及...,56129196
61,第61章 针织或钩...,289774892
62,第62章 非针织或...,475681490
63,第63章 其他纺织...,27701238
64,第64章 鞋靴、护...,439320849
65,第65章 帽类及其...,17437850
66,第66章 雨伞、阳...,1223230
67,第67章 已加工羽...,106065699
68,第68章 石料、石...,133443719
69,第69章 陶瓷产品,106947284
70,第70章 玻璃及其...,480159967
71,第71章 天然或养...,7816209022
72,第72章 钢铁,3511643849
73,第73章 钢铁制品,710641105
74,第74章 铜及其制...,5394106427
75,第75章 镍及其制...,947916253
76,第76章 铝及其制...,1242552530
78,第78章 铅及其制...,9011937
79,第79章 锌及其制...,141472686
80,第80章 锡及其制...,96531133
81,第81章 其他贱金...,306671613
82,第82章 贱金属工...,216710244
83,第83章 贱金属杂...,130967205
84,第84章 核反应堆...,18527177151
85,第85章 电机、电...,50355741109
86,第86章 铁道及电...,36986055
87,第87章 车辆及其...,6520650853
88,第88章 航空器、...,716649199
89,第89章 船舶及浮...,11391630
90,第90章 光学、照...,6495159345
91,第91章 钟表及其...,325464689
92,第92章 乐器及其...,36385076
93,第93章 武器、弹...,743351
94,第94章 家具；寝...,177485975
95,第95章 玩具、游...,206214804
96,第96章 杂项制品,123645765
97,第97章 艺术品、...,461537780
98,第98章 特殊交易...,861754159
