数据年月,商品编码,商品名称,人民币
202605,1,第1章   活动物,193695900.0
202605,2,第2章   肉及食用杂碎,13513368236.0
202605,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,13588509384.0
202605,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4567130938.0
202605,5,第5章   其他动物产品,775751936.0
202605,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,170814693.0
202605,7,第7章   食用蔬菜、根及块茎,2369152737.0
202605,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,16912898930.0
202605,9,第9章   咖啡、茶、马黛茶及调味香料,1614471914.0
202605,10,第10章  谷物,7845704864.0
202605,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,991046544.0
202605,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,42860430236.0
202605,13,第13章  虫胶；树胶、树脂及其他植物液、汁,259310373.0
202605,14,第14章  编结用植物材料；其他植物产品,201666903.0
202605,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,9273593721.0
202605,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,457021403.0
202605,17,第17章  糖及糖食,1186463334.0
202605,18,第18章  可可及可可制品,599858620.0
202605,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,3266541461.0
202605,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1137836385.0
202605,21,第21章  杂项食品,4330763956.0
202605,22,第22章  饮料、酒及醋,2981232345.0
202605,23,第23章  食品工业的残渣及废料；配制的动物饲料,5215017630.0
202605,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1971755023.0
202605,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,15053943595.0
202605,26,第26章  矿砂、矿渣及矿灰,179980407664.0
202605,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,259656181220.0
202605,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,17198399801.0
202605,29,第29章  有机化学品,22101994690.0
202605,30,第30章  药品,24422171591.0
202605,31,第31章  肥料,4461139820.0
202605,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,3030673322.0
202605,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,8813846330.0
